data,produto,preço,is_promocao
2026-05-05,Café Tres Capsula Esp.Reg.Mun.Com 10 Colômbia,19.98,False
2026-05-05,Café Tres Capsula Espresso Aluminio Intenso 10 Unidades,19.90,False
2026-05-05,Nescafé Dolce Gusto Au Lait Capsula C/10,25.90,False
2026-05-05,Café Tres Capsula Esp.Rit.Com 8 Org,19.98,False
2026-05-05,Café Tres Capsula Espresso Aluminio C/10 Organico,19.90,False
2026-05-05,Café Tres Capsula Esp.Rit.Com 8 Mog.Paul,19.98,False
2026-05-05,Tintura Soft Color 477 Cafe,27.90,False
2026-05-05,Café Três Corações Espresso Gourmet em Grão 1k,169.90,False
2026-05-05,Toalha Piso Appel Pezinho Café R.13000,16.90,False
2026-05-05,Cappuccino Nescafe 180g Tradicional,21.90,False
2026-05-05,Café Nescafé Gold Sachê 250g Equilib.,29.90,False
2026-05-05,Nescafé Dolce Gusto Mochaccino Capsula com 10,25.90,False
2026-05-05,Café Três Corações Drip Coffee Florada Premiada Sachê 11g,2.99,False
2026-05-05,Café Três Corações Gourmet Drip Coffee Dark Sachê 11g,2.99,False
2026-05-05,Café Starbucks Pike Place 250g,49.90,False
2026-05-05,Maquina Tres G1 Lov Preto 127v,499.90,False
2026-05-05,Maquina Tres G1 Lov Vermelho 127v,499.90,False
2026-05-05,Bala Arcor Butter Toffees Barista Café Expresso 90g,6.98,False
2026-05-05,Café Três Corações Gourmet 100% Arabica Dark Roast 250g,29.90,False
2026-05-05,Café Três Corações Forza Intensidade Máxima 250g,34.90,False
2026-05-05,Café Tres Capsula Esp.Com 10 Star Wars Mestre Yoda,19.98,False
2026-05-05,Cafe com Leite Tres Capsula Vegetal com 10,19.98,False
2026-05-05,Cafe Tres Capsula Descafeinado com 10,19.98,False
2026-05-05,Café Três Corações Solúvel Sachê 40g Trad,8.58,False
2026-05-05,Café Três Corações Solúvel Sachê 40g Extra Forte,8.58,False
2026-05-05,Café Nescafé Sache 40g Descafeinado,18.90,False
2026-05-05,Bebida Láctea Nescafé Chococino 270ml,6.99,False
2026-05-05,Bebida Láctea Starbucks Fappuccino Mocha 280ml,9.98,False
2026-05-05,Café Cappuccino Três Capsula Napolitano 110g,19.98,False
2026-05-05,Café Três Corações Liofilizado Solúvel 100 P.Cento Arabica 50g,11.99,False
2026-05-05,Café Três Corações Solúvel Descafeinado Granulado 40g,15.90,False
2026-05-05,Café Três Corações Rituais 250g Exotico,39.99,False
2026-05-05,Café Três Corações Rituais 250g Frutas Vermelhas,39.99,False
2026-05-05,Café Três Corações Rituais 250g Frutas Secas,39.99,False
2026-05-05,Café Tres Capsula Espresso Aluminio C/10 Peru,19.90,False
2026-05-05,Café Tres Capsula Espresso Aluminio C/10 Colombia,19.90,False
2026-05-05,Nescafé Andes Compatível C/ Nespresso C/10 Capsulas,29.90,False
2026-05-05,Nescafé Brasil Compatível C/ Nespresso Cápsula C/10,29.90,False
2026-05-05,Nescafé Colombia Compatível C/ Nespresso C/10 Cápsulas,29.90,False
2026-05-05,Nescafé Índia Compatível C/ Nespresso C/10 Cápsulas,29.90,False
2026-05-05,Nescafé México Compatível C/ Nespresso C/10 Cápsulas,29.90,False
2026-05-05,Café Três Corações Premium Vácuo Estrada Real 250g,24.90,False
2026-05-05,Bebida Energética Vida Veg Coffee/Chocolate 240g,12.99,False
2026-05-05,Café Melitta Regiões Brasileiras Terras Capixabas 250g,28.90,False
2026-05-05,Café Melitta Sabor da Fazenda Almofada 500g,31.80,False
2026-05-05,Café da Feira 500g Extra Forte,24.50,False
2026-05-05,Chocolate Hersheys Special 85g Dark Café e Crocante,10.99,False
2026-05-05,Suplemento Alimentar Health Labs Cafeina Black C/60 Capsulas,45.90,False
2026-05-05,Café Vo Olga Tradicional 500g Torrado/Moido,27.98,False
2026-05-05,Jogo de Xicara Cafe Casa Tem 90ml C/5 R.14661,14.98,False
2026-05-05,Café Evolutto Tradicional 500g,29.98,False
2026-05-05,Capsula Café Três Corações de Paçoca C/10,19.98,False
2026-05-05,Coador para Cafe Baianinha Ref.103,7.99,False
2026-05-05,Coador para Cafe Baianinha Ref.107,11.49,False
2026-05-05,Coador para Cafe Baianinha Permanente Ref.103,7.99,False
2026-05-05,Café Nescafé Gold Sachê 40g Liofilzado,12.98,False
2026-05-05,Cerveja Ouropretana Cafe Lager 500ml,17.98,False
2026-05-05,Café com Leite Tres Capsula C/10 Pingado,19.98,False
2026-05-05,Café Iguaçu Liofilizado Solúvel Gourmet Rf.50g,10.59,False
2026-05-05,Café Tres Capsula Coado com 10 Gourmet,19.98,False
2026-05-05,Café Iguacu Spray.Solúvel Tradicional Rf.50g,7.99,False
2026-05-05,Café Iguaçu Aglom.Solúvel Classico Rf.50g,7.99,False
2026-05-05,Café Italiano Vettori Torrado/Moido 250g,25.98,False
2026-05-05,Café Iguacu Spray.Solúvel Rf.50g Extra Forte,7.99,False
2026-05-05,Café Três Corações Portinari Dripp Cooffe 110g,25.90,False
2026-05-05,Café Três Capsula Espresso Alex Atala Edção Limitada com 10 Unid.,19.98,False
2026-05-05,Maquina Multibebidas Tres Modo,399.90,False
2026-05-05,"Macarrão Nissin Lámen Omelete, Presunto e Queijo 85g",2.98,False
2026-05-05,Macarrão Nissin Lámen Pao Na Chapa com Manteiga 85g,2.98,False
2026-05-05,Café Tres Capsula Espresso Ameno 10 Unid,19.98,False
2026-05-05,Cafe Italiano Vettori Capsula Nespresso C/10 Descafeinado,15.90,False
2026-05-05,Café Tres Capsula Espresso com 10 Descaf,19.98,False
2026-05-05,Cafe Italiano Vettori Capsula Dolce Gusto C/16 Blend Italiana,36.90,False
2026-05-05,Cafe Italiano Vettori Capsula Dolce Gusto C/16 Blend Tradicional,36.90,False
2026-05-05,Cafe Italiano Vettori Capsula Dolce Gusto C/16 Blend Descafeinado,36.90,False
2026-05-05,Moedor de Café Mimo Style Manual Vidro/Inox R.Af20218,79.90,False
2026-05-05,Mini Pao Sal Fp,14.98 kg,False
2026-05-05,Pão de Sal,14.98 kg,False
2026-05-05,Salgadinho Torcida Pão de Alho 100g,5.99,False
2026-05-05,Salgadinho Torcida Pao de Alho 35g,2.39,False
2026-05-05,Pao Chips Bauducco 90g,8.59,False
2026-05-05,Pão Panneves Forma Tradicional 450g,7.98,False
2026-05-05,Pao Seven Boys Forma 450g,7.49,False
2026-05-05,Pao Vale do Sol Forma 400g,8.39,False
2026-05-05,Pao Wick Bold D.Forno 500g 100 P.Cen.Int,15.99,False
2026-05-05,"Pao Baldini Forma 400g 39,5 Por Cento Integral Uva Passa",11.59,False
2026-05-05,Pao Vale do Sol Zero 3 Cereais 400g,11.98,False
2026-05-05,Pao Visconti Forma 400g Trad,7.49,False
2026-05-05,Pao Wick Bold D.Forno 500g Orig,14.99,False
2026-05-05,Pao Wick Bold Forma 300g S/Glut.,23.99,False
2026-05-05,Pao Delicias do Trigo 380g Integral Uvas Passas,10.99,False
2026-05-05,Pao Wick Bold Forma Integral 450g,13.90,False
2026-05-05,Pao Delicias do Trigo 380g Integral Zero,10.99,False
2026-05-05,Pao Wick Bold Forma 300g S/Glut.Multig,23.99,False
2026-05-05,Pão Bauducco Integral 390g,9.98,False
2026-05-05,Pao Delicias do Trigo 100 P/Cento Integral Castanhas/Quinoa,15.99,False
2026-05-05,Pao Delicias do Trigo 380g Integral 12 Graos Zero,10.99,False
2026-05-05,Pão de Forma Delicias do Trigo 100% Integral Grãos e Castanha450g,15.99,False
2026-05-05,Pao Delicias do Trigo 380g Integral Banana/Aveia,10.99,False
2026-05-05,Pao Delicias do Trigo Forma 380g Integral Australiano,10.99,False
2026-05-05,Pao Delicias do Trigo 380g Integral Original,10.99,False
2026-05-05,Pão Bauducco 390g Tradicional,7.98,False
2026-05-05,Pao Visconti Forma 400g Int,8.99,False
2026-05-05,Pão Wick Bold S/Casca 400g,18.90,False
2026-05-05,Pão Wick Bold 5 Zeros Quinoa/ Chia/ Linhaça 400g,10.99,False
2026-05-05,Pão Wick Bold 5 Zeros Fonte de Fibras 400g,10.99,False
2026-05-05,Pão Farid Forma Tradicional 400g,4.98,False
2026-05-05,Pao Pullman Forma Artesano 500g Pao Na Chapa,16.99,False
2026-05-05,Pao Baldini Forma 400g Tradicional,7.49,False
2026-05-05,Pao Delicias do Trigo Forma Artesanal 450g Original,12.99,False
2026-05-05,Pao Delicias do Trigo Forma Artesanal 450g Integral,12.99,False
2026-05-05,Pao Delicias do Trigo Forma Artesanal 450g Castanha/Nozes,12.99,False
2026-05-05,Pão Delicias do Trigo Forma S/Casca 400g,17.99,False
2026-05-05,"Pão Baldini Forma 47,5% Integral 400g",10.99,False
2026-05-05,Pao Baldini Forma Integral 400g,9.99,False
2026-05-05,Pao Delicias do Trigo 380g Integral 7 Graos,10.99,False
2026-05-05,Açúcar Cristal Alvinho 5kg,15.98,False
2026-05-05,Açúcar Refinado União 1kg,5.48,False
2026-05-05,Acucar Cristal 1k Delta,3.99,False
2026-05-05,Lasanha Perdigao 1kg Bolon,25.90,False
2026-05-05,Acucar Cristal 1k Uniao Org,8.98,False
2026-05-05,Acucar Uniao 1k Premium,8.98,False
2026-05-05,Açúcar Refinado Guarani 1kg,4.98,False
2026-05-05,Açúcar Refinado União Doçúcar 1kg,6.48,False
2026-05-05,Açúcar União Demerara 1kg,7.98,False
2026-05-05,Batata Inglesa,8.98 kg,False
2026-05-05,Batata Doce Roxa,2.98 kg,False
2026-05-05,Batata Doce Branca,8.98 kg,False
2026-05-05,Bifinho Quatree Snacks Palitus Cordeiro e Batata Doce 60g,5.49,False
2026-05-05,Bebida Láctea Yopro 250ml 15 Protein Batata Doce,8.98,False
2026-05-05,Bifinho Quatree Snacks Palitus Carne e Batata Doce 60g,5.49,False
2026-05-05,Bifinho Quatree Snacks Palitus Cordeiro e Batata Doce 500g,35.90,False
2026-05-05,Bifinho Quatree Snacks Palitus Carne e Batata Doce 500g,35.90,False
2026-05-05,Bebida Lactea Itambe Whey Coco 250g,6.98,False
2026-05-05,Papinha Papapa Organico 100g Maca/Batata Doce/Cenoura,12.99,False
2026-05-05,Batata Doce Organica de Minas Bandeija 400g,9.98,False
2026-05-05,Pao Batata Doce Artisan Foods 300g C/Frango,29.90,False
2026-05-05,Cenoura Vermelha Fazenda Pinhal Bandeja 200g,4.99,False
2026-05-05,Mistura para Bolo Vilma Cenoura 400g,4.98,False
2026-05-05,Mistura Bolo Anchieta 400g Cenoura,4.39,False
2026-05-05,Mistura Bolo Fleischmann 390g Cenoura Up,9.98,False
2026-05-05,Mistura para Bolo S.Amalia 400g Cenoura,4.68,False
2026-05-05,Oleo P/Cab.Ideal 100ml Cenoura,10.99,False
2026-05-05,"Pâo Nutrella Semente de Abóbora, Linhaça e Cenoura 350g",17.90,False
2026-05-05,Óleo Cabelo Farmax Cenoura 100ml,11.99,False
2026-05-05,Mandioquinha Baroa Leve Alimentos Bandeja 500g,8.99,False
2026-05-05,Iogurte Itambé Copo Laranja/ Cenoura/ Mel 170g,3.98,False
2026-05-05,Polpa Fruta Demarchi 100g Cen/Lar/Beter.,3.39,False
2026-05-05,Biscoito Nestle Nesfit 160g Lar/Cen,4.78,False
2026-05-05,Papinha Papapa Organico 100g Maca/Batata Doce/Cenoura,12.99,False
2026-05-05,Bolo Fabricação Própria Cenoura com Cobertura Ganache,32.90 kg,False
2026-05-05,Pao Fp Cenoura,28.90 kg,False
2026-05-05,Bolo Bauducco Cenoura com Chocolate 200g,9.99,False
2026-05-05,Meu Menu Perdigão Lombo Ao Molho Oriental e Arroz com Cenoura 300g,10.99,False
2026-05-05,Mistura Bolo Fleischmann 390g Cenoura,9.98,False
2026-05-05,Tomate Italiano,12.98 kg,False
2026-05-05,Pure Tomate Italiano Canpez 680g,19.98,False
2026-05-05,Molho de Tomate Italiano Agromonte Sabor Tomate Cereja e Arrabiata 360g,29.90,False
2026-05-05,Pure Tomate Italiano Canpez Passara Rústica 680g,19.98,False
2026-05-05,Molho de Tomate Italiano Agromonte Sabor Tomate Cereja e Ricotta 260g,29.90,False
2026-05-05,Molho de Tomate Italiano Agromonte Sabor Tomate Cereja e Berinjela 260g,29.90,False
2026-05-05,Tomate Longa Vida,12.98 kg,False
2026-05-05,Laranja Pera,2.98 kg,False
2026-05-05,Alface Crespa Hortifolhas Unid,4.98,False
2026-05-05,Alface Crespa Hidropônico Vicosa,5.38,False
2026-05-05,Alface Crespa Bom Jardim Hidroponico,4.98,False
2026-05-05,Alface Americana Hortifolhas Unid,5.98,False
2026-05-05,Alface Roxa Hortifolhas Unidade,4.98,False
2026-05-05,"Semente de Alface Isla Regina de Verao 1,9g",4.29,False
2026-05-05,Alface Lisa Hortifolhas,4.98,False
2026-05-05,Alface Hidrovictus Hidropônico Un,6.38,False
2026-05-05,Alface Crespa Hid Hidrovictus Un,5.98,False
2026-05-05,"Sem.Isla Alface Baba de Verao 2,2g",4.29,False
2026-05-05,Banana da Terra Kg,9.98 kg,False
2026-05-05,Banana Dacolonia Zero Açúcar 180g,17.90,False
2026-05-05,Bebida Láctea Yopro 250ml 15 Protein Banana,6.97,False
2026-05-05,Oléo Banana Ideal 30ml,7.59,False
2026-05-05,Iogurte Nestle Ninho Maça e Banana 850g,16.98,False
2026-05-05,Iogurte Verde Campo Lac Free Banana Maçã Mamão 500g,10.98,False
2026-05-05,Iogurte Nestle Neston Maça e Banana 850g,15.90,False
2026-05-05,Doce Banana Dacolônia C/Açai Zero 150g,18.98,False
2026-05-05,Granola Natural Life Banana e Canela 1kg,38.99,False
2026-05-05,Bebida Mista Rainha da Cana Banana 700ml,29.98,False
2026-05-05,Iogurte Verde Campo Whey 11proteinas Banana e Canela 140g,8.99,False
2026-05-05,Acai +Puro Acai com Banana 220ml,9.99,False
2026-05-05,Farofa Yoki Caseirissima de Banana 200g,6.98,False
2026-05-05,Iogurte Nestle Ninho Pouch Maca e Banana 100g,3.49,False
2026-05-05,Iogurte Nestle Ninho 540g,7.98,False
2026-05-05,Iogurte Itambe 510g Cereais,7.98,False
2026-05-05,Biscoito Aymoré Cereal Mix 135g Banana/Canela,3.99,False
2026-05-05,Biscoito Rancheiro Rosquinha 300g Banana/Canela,4.98,False
2026-05-05,Iogurte Itambe 510g Kids,7.98,False
2026-05-05,Bala de Gelatina Fini Bananas 80g,7.60,False
2026-05-05,Biscoito Nestle Nesfit 160g Ban/Aveia/Canela,4.78,False
2026-05-05,Cereal Nutry Aveia/Banana/Mel C/3 Und,6.49,False
2026-05-05,Bebida Láctea Nestle Fast 280ml Neston,6.99,False
2026-05-05,Iogurte Batavo Líquido Cereal 1150g,14.98,False
2026-05-05,Iogurte Nestle Neston 510g Morango/Maca/Banana,9.98,False
2026-05-05,Pao Delicias do Trigo 380g Integral Banana/Aveia,10.99,False
2026-05-05,Iogurte Nestle Neston Liq.170g Maca/Ban,4.29,False
2026-05-05,Sabonete Palmolive Sv.85g Kids,5.39,False
2026-05-05,Iogurte Nestle Ninho 170g Mac/Ban,4.59,False
2026-05-05,Iogurte Verde Campo Lac Free Banana/Mamão/Maça 170g,4.59,False
2026-05-05,Neston 400g Vit.Mam/Ban/Maca,18.98,False
2026-05-05,Snack Mucilon 35g Banana/Morango,5.99,False
2026-05-05,Snack Mucilon 35g Banana/Laranja,5.99,False
2026-05-05,Mariola Dacolonia 180g C/Goiaba,11.99,False
2026-05-05,Condicionador Palmolive Kids Minions 350ml,19.90,False
2026-05-05,Petit Suisse Itambé Banana/ Morango 320g,7.98,False
2026-05-05,Biscoito Bauducco Amanteigado Banana/Canela 354g,9.59,False
2026-05-05,Petit Suisse Elege Bob Esponja Morango/Banana 320g,7.59,False
2026-05-05,Suco Le Verger 1l Banana/Abacaxi,18.98,False
2026-05-05,Banana Famoso Cremoso de 30g,3.49,False
2026-05-05,Banana Chips Aritana Cebola e Salsa 50g,4.99,False
2026-05-05,Banana Famoso Cremoso Zero Açúcar de 30g,3.59,False
2026-05-05,Petit Suisse Trevinho Morango e Banana 320g,7.48,False
2026-05-05,Lixa P/Unha Luna Banana Acrigel,5.59,False
2026-05-05,Biscoito Mabel Rosquinha Banana Canela 300g,5.59,False
2026-05-05,Condicionador Mahair Banana 300ml,10.99,False
2026-05-05,Creme Cabelo Mahair 250g Máscara Banana,11.99,False
2026-05-05,Shampoo Mahair 300ml Banana,10.99,False
2026-05-05,Gelatina Oetker Fini Banana 20g,2.39,False
2026-05-05,Barra Nuts Kodilar S/Gluten Banana 25g,7.59,False
2026-05-05,Petit Suisse Chambinho Maca e Banana 320g,8.99,False
2026-05-05,Bananada Reserva de Minas 4000g Cremosa,9.98,False
2026-05-05,Bananada Aye Zero com Ameixa 250g,12.98,False
2026-05-05,Bananada Vovó Zero 270g,19.90,False
2026-05-05,Banana Passa Banana Brasil 86g,9.99,False
2026-05-05,Banana Chips Aritana Tradicional 50g,4.99,False
2026-05-05,Gelatina Oetker 20g Açaí com Banana,1.95,False
2026-05-05,Cereal Joy Nuts Zero Banana/Damasco C/2 50g,9.99,False
2026-05-05,Rolinho Primavera Long Way Banana e Chocolate 225g,26.90,False
2026-05-05,Shampoo 325ml + Condicionador 200ml Skala Banana,14.99,False
=======
2026-05-04,Arroz Prato Fino 5kg,26.80,False
2026-05-04,Arroz Tipo 1 Vasconcelos 5kg,23.90,False
2026-05-04,Arroz Tipo 1 Patosul Vasconcelos 5kg,17.90,False
2026-05-04,Arroz Sempre Bom Tp1 5kg,19.90,False
2026-05-04,Arroz Camil Tp1 5k,19.90,False
2026-05-04,Arroz Ciagro Tp1 5kg,22.90,False
2026-05-04,Arroz Tipo 1 Beira Rio 5kg,21.90,False
2026-05-04,Arroz Tipo1 Albaruska 5k,27.90,False
2026-05-04,Arroz Prato Fino Parboilizado 5kg,26.80,False
2026-05-04,Arroz Rei Arthur Tp1 5kg,23.98,False
2026-05-04,Arroz Oryza Tp1 5k,21.90,False
2026-05-04,Arroz Streck Tp1 5k,21.90,False
2026-05-04,Arroz Campineiro Tp1 5k,14.80,False
2026-05-04,Arroz Prato Fino Parboilizado Integral 5kg,27.90,False
2026-05-04,Arroz Ciagro Parboilizado Tp1 5kg,22.90,False
2026-05-04,Arroz Vasconcelos Parboilizado 5k,24.90,False
2026-05-04,Arroz Filé 5k,16.90,False
2026-05-04,Feijão Carioca Tipuá Tp1 1kg,7.99,False
2026-05-04,Feijão Carioca Anchieta 1kg,8.98,False
2026-05-04,Feijão Preto Tipuá Tp1 1kg,5.98,False
2026-05-04,Feijão Carioca Belo Grão Tp1 1kg,5.98,False
2026-05-04,Feijão Carioca Galante Tp1 1kg,12.98,False
2026-05-04,Feijao Carioca Vasconcelos Nobre Tp1 1k,10.98,False
2026-05-04,Feijão Vermelho Tipuá Tp1 1kg,7.98,False
2026-05-04,Feijao Vermelho Anchieta Tp1 1k,7.48,False
2026-05-04,Feijao Preto Anchieta Tp1 1k,5.98,False
2026-05-04,Feijão Preto Galante Tp1 1kg,8.98,False
2026-05-04,Feijão Vermelho Galante Tp1 1kg,12.98,False
2026-05-04,Feijão Carioca Patureba T1 1k,9.98,False
2026-05-04,Feijão Preto Vasconcelos Tp1 1k,6.98,False
2026-05-04,Feijão Jalo Tipuá Tp1 1kg,8.98,False
2026-05-04,Feijão Carioca Farid 1kg,8.58,False
2026-05-04,Feijão Jalo Vasconcelos Tp1 1k,11.98,False
2026-05-04,Batata Inglesa,8.98,False
2026-05-04,Batata Doce Roxa,2.98,False
2026-05-04,Batata Palha Feita 300g,9.98,False
2026-05-04,Batata Mix Alho Na Manteiga 180g,10.98,False
2026-05-04,Batata Palha Fritas Ita 300g,11.48,False
2026-05-04,Batata Palha Creck 300g,11.98,False
2026-05-04,Batata Palito Mais Batata 2kg,27.90,False
2026-05-04,Batata Mix Frango Grelhado 180g,10.98,False
2026-05-04,Batata Mix Tradicional 230g,14.99,False
2026-05-04,Batata Mix Tradicional 480g,29.99,False
2026-05-04,Batata Palha Creck 120g,4.98,False
2026-05-04,Batata Palha Yoki 100g Extra Fina,10.98,False
2026-05-04,Batata Palha Fritas Ita 150g,5.99,False
2026-05-04,Batata Doce Branca,8.98,False
2026-05-04,Batata Palito Mais Batata 1kg,17.98,False
2026-05-04,Batata Palha Yoki 105g Tradicional,10.98,False
2026-05-04,"Batata Pré-Frita Crinkle Congelada Bem Brasil Pacote 1,05kg",16.99,False
2026-05-04,Batata Mix 36g Alho Na Manteiga,3.19,False
2026-05-04,Batata Pringles Queijo 109g,14.90,False
2026-05-04,Batata Palha Yoki 100g Extra Fina Cebola e Salsa,10.98,False
2026-05-04,Batata Palha Yoki 100g Extra Fina Parmesão,10.98,False
2026-05-04,Batata Palha Fritas Ita Clara 800g,25.90,False
2026-05-04,Batata Palha Feita 150g,5.98,False
2026-05-04,Batata Palito Pif Paf 400g,7.99,False
2026-05-04,Batata Miuda,1.74,False
2026-05-04,Batata Palito Uai 2kg,21.90,False
2026-05-04,Batata Palha Yoki 100g Extra Fina Hot Dog,10.98,False
2026-05-04,Batata Mix Churrasco 36g,3.19,False
2026-05-04,Batata Mix 36g Cebola e Salsa,3.19,False
2026-05-04,Batata Pré-Frita Carinhas Congelada Bem Brasil Pacote 400g,7.99,False
2026-05-04,Batata Palha Yoki Lv105 Pg90g,8.10,False
2026-05-04,Batata Palito Bem Brasil 400g,8.48,False
2026-05-04,Batata Bolinha Fazenda Pinhal Pct 1kg,5.99,False
2026-05-04,Batata Asterix,6.98,False
2026-05-04,Batata Kerus Deora 30g Cebola e Salsa,3.59,False
2026-05-04,Batata Bolinha Redinha Pct 1k,3.98,False
2026-05-04,Batata Palito Nobre 2kg,27.90,False
2026-05-04,Batata Palito Pif Paf 2kg,19.98,False
2026-05-04,Batata Palha Yoki 195g Tradicional,14.98,False
2026-05-04,Batata Palha Yoki 190g Extra Fina,14.98,False
2026-05-04,"Batata Bem Brasil Tradicional 1,5k",19.99,False
2026-05-04,Batata Chips Espanhola Presunto 125g,25.90,False
2026-05-04,Batata Bem Brasil Air Fryer 700g,15.99,False
2026-05-04,Pão Fp Batata,29.90,False
2026-05-04,Pao Vale do Sol 250g Batata,8.39,False
2026-05-04,Bifinho Quatree Snacks Palitus Cordeiro e Batata Doce 60g,5.49,False
2026-05-04,Bebida Láctea Yopro 250ml 15 Protein Batata Doce,8.98,False
2026-05-04,Elma Chips Batata Palha 100g Tradicional,10.98,False
2026-05-04,Bifinho Quatree Snacks Palitus Carne e Batata Doce 60g,5.49,False
2026-05-04,Dadinho Bem Brasil Batata 400g,8.99,False
2026-05-04,Elma Chips Batata Palha 90g Extra Fina,10.98,False
2026-05-04,Pao Delicias do Trigo Paezinhos Batata 250g,9.99,False
2026-05-04,Elma Chips Batata Lays Rústica Sal Marinho 68g,11.99,False
2026-05-04,Elma Chips Batata Lays Rústica Cream Cheese 68g,11.99,False
2026-05-04,Bifinho Quatree Snacks Palitus Carne e Batata Doce 500g,35.90,False
2026-05-04,Elma Chips Batata Lays Clássica 115g,16.99,False
2026-05-04,Elma Chips Batata Lays Clássica 70g,10.98,False
2026-05-04,Pão Vale do Sol Hamburguer Batata 260g,11.98,False
2026-05-04,Macarrão Nissin Lámen Carne com Batata 75g,2.98,False
2026-05-04,Elma Chips Ruffles Sal 115g,14.99,False
2026-05-04,Elma Chips Ruffles Churrasco 115g,14.99,False
2026-05-04,Bebida Lactea Itambe Whey Coco 250g,6.98,False
2026-05-04,Elma Chips Ruffles Sal 167g,19.99,False
2026-05-04,Elma Chips Ruffles Cebola/Salsa 115g,14.99,False
2026-05-04,Sopa Vono 18g Bat/Car.Desf,4.59,False
2026-05-04,Elma Chips Ruffles Cebola/Salsa 68g,10.99,False
2026-05-04,Elma Chips Ruffles Churrasco 68g,10.99,False
2026-05-04,Elma Chips Ruffles Sal 68g,10.99,False
2026-05-04,Elma Chips Sensações Frango 125g,16.98,False
2026-05-04,Elma Chips Sensações Frango 70g,11.99,False
2026-05-04,Elma Chips Sensações Peru 70g,11.99,False
2026-05-04,Elma Chips Ruffles 100g Original,12.99,False
2026-05-04,Papinha Papapa Organico 100g Maca/Batata Doce/Cenoura,12.99,False
2026-05-04,Salgadinho Club Social Snack Cebola e Salsa 68g,6.99,False
2026-05-04,Batata Mix 36g Trad,3.19,False
2026-05-04,Batata Chips Chinesa Chiruca Creme/Cebola 110g,13.99,False
2026-05-04,Batata Chips Chinesa Chiruca Original 110g,13.99,False
2026-05-04,Batata Chips Feita 30g Churr,1.79,False
2026-05-04,Batata Chips Feita 30g Ceb/Salsa,1.79,False
2026-05-04,Batata Kerus Deora 30g,3.59,False
2026-05-04,Batata Chips Feita 30g Nat,1.79,False
2026-05-04,Batata Kerus Deora 30g Churrasco,3.59,False
2026-05-04,Batata Yacon Bandeja,6.98,False
2026-05-04,Batata Palha Batata Mix 300g,14.99,False
2026-05-04,Batata Doce Organica de Minas Bandeija 400g,9.98,False
2026-05-04,Batata Chips Espanhola Rubio Barbecue 125g,25.90,False
2026-05-04,Batata Chips Espanhola Rubio Original 130g,25.90,False
2026-05-04,Batata Pringles 100g Frango Oriental,14.90,False
2026-05-04,Batata Pringles 100g Maionese Picante,14.90,False
2026-05-04,Batata Pringles 100g Netflix Steak,14.90,False
2026-05-04,Batata Mix Churrasco 150g,9.99,False
2026-05-04,Batata Mix Tradicional 150g,9.99,False
2026-05-04,Batata Mix Cebola e Salsa 150g,9.99,False
2026-05-04,Elma Chips Batata Palha 180g Extra Fina,18.90,False
2026-05-04,Elma Chips Batata Lays Sour Cream 62g,6.99,False
2026-05-04,Elma Chips Batata Lays Clássica 62g,6.99,False
2026-05-04,Elma Chips Batata Lays 62g Sal/Vinagre,6.99,False
2026-05-04,Elma Chips Batata Lays Clássica 257g,29.98,False
2026-05-04,Elma Chips Batata Lays Clássica 183g,19.90,False
2026-05-04,Elma Chips Batata Lays 62g Copa Picanha,6.99,False
2026-05-04,Elma Chips Batata Lays 62g Taco Mexicano,6.99,False
2026-05-04,Elma Chips Batata Lays 62g Copa Queijo,6.99,False
2026-05-04,"Batata Palito Mccain Tradicional 1,5kg",23.98,False
2026-05-04,Batata Pringles Churrasco 109g,14.90,False
2026-05-04,Batata Mix Costelinha com Limão 36g,3.19,False
2026-05-04,Batata Palha Boa 800g,19.90,False
2026-05-04,Batata Palha Croques 100g Temperada,6.59,False
2026-05-04,Batata Palha Yoki Tradicional 380g,26.98,False
2026-05-04,Yokitos Batata Onda 180g,17.90,False
2026-05-04,Yokitos 50g Batata Ond.Cebola Salsa,3.97,False
2026-05-04,Yokitos 50g Batata Ond.Natural,3.97,False
2026-05-04,Yokitos Batata Ondulada 100g,10.99,False
2026-05-04,Yokitos 100g Batata Ond.Cebola Salsa,10.99,False
2026-05-04,Yokitos Batata Ondulada Churrasco 90g,10.98,False
2026-05-04,Yokitos 50g Batata Ond.Churrasco,4.47,False
2026-05-04,Yokitos Batata Lisa Natural 100g,10.99,False
2026-05-04,Elma Chips Batata Lays Sour Cream 115g,10.99,False
2026-05-04,Yokitos Queijo Lua 50/45g,3.79,False
2026-05-04,Yokitos Queijo Redinha 150/135g,10.99,False
2026-05-04,Yokitos Conchinha Sabor Presunto 153g,10.99,False
2026-05-04,Yokitos Cebola 60/54g,3.79,False
2026-05-04,Yokitos Cebola 120/108g,10.99,False
2026-05-04,Yokitos Queijo Conchinha 153g,10.99,False
2026-05-04,Yokitos 150/135g Queijo Lua,10.99,False
2026-05-04,Yokitos 50/45g Queijo Redinha,3.79,False
2026-05-04,Yokitos 60/54g Queijo Conch,3.79,False
2026-05-04,Yokitos Presunto Conchinha 54g,3.79,False
2026-05-04,Batata Palha Yoki 375g Extra Fina,26.98,False
2026-05-04,Pao Batata Doce Artisan Foods 300g C/Frango,29.90,False
2026-05-04,Óleo de Soja Liza 900ml,7.09,False
2026-05-04,Óleo de Girassol Sinhá 900ml,11.98,False
